"Month","WeekOfMonth","DayOfWeek","Make","AccidentArea","DayOfWeekClaimed","MonthClaimed","WeekOfMonthClaimed","Sex","MaritalStatus","Age","Fault","VeghiclePrice","PolicyNumber","RepNumber","Deductible","DriverRating","Days_Policy_Accident","Days_Policy_Claim","PastNumberOfClaims","AgeOfVehicle","AgeOfPolicyHolder","PoliceReportFiled","WitnessPresent","AgentType","NumberOfSuppliments","AddressChange_Claim","NumberOfCars","Year"
"10","5","1","10","1","4","11","1","2","2","65","1","245","3757","10","400","3","31","31","0","8","58","1","2","1","6","0","1","1994"
"2","4","7","18","1","1","2","4","2","1","34","2","245","3758","1","400","1","31","31","2","7","33","2","2","1","6","0","1","1994"
"2","4","7","14","1","4","3","1","1","1","18","1","345","3759","15","400","3","31","31","2","3","23","2","2","1","6","0","1","1994"
"4","2","3","3","1","3","4","2","2","2","63","1","690","3760","1","400","2","31","31","2","8","58","2","2","1","6","6","2","1994"
"5","1","1","10","1","1","5","4","2","2","44","1","245","3761","14","400","2","31","31","2","6","38","2","2","1","6","0","1","1994"
"4","5","6","14","2","3","5","1","2","2","64","1","245","3762","6","400","2","31","31","2","8","58","2","2","1","0","0","1","1994"
"5","3","3","14","1","3","5","3","2","1","35","1","245","3763","16","400","3","31","31","5","7","33","2","2","1","6","0","1","1994"
"5","3","6","18","2","1","5","3","2","2","32","2","245","3764","5","400","1","31","31","2","7","33","2","2","1","6","0","1","1994"
"9","1","5","14","1","1","9","2","1","2","33","1","245","3765","7","400","3","31","31","2","6","33","2","2","1","0","0","1","1994"
"9","1","5","18","1","1","9","1","2","2","40","2","245","3766","14","400","3","31","31","0","8","38","2","2","1","6","0","1","1994"
"9","1","7","1","2","4","11","1","2","2","51","1","345","3767","7","400","2","31","31","0","8","45","2","2","1","6","0","1","1994"
"9","4","2","14","1","4","9","5","2","2","47","1","245","3768","1","400","3","31","31","0","8","45","2","2","1","6","0","1","1994"
"9","4","3","7","1","4","10","2","2","2","52","2","199","3769","10","400","3","31","31","2","7","45","1","2","1","6","0","1","1994"
"11","2","1","14","1","5","11","2","2","1","45","1","245","3770","15","400","1","31","31","1","7","38","2","2","1","0","0","1","1994"
"4","1","2","18","1","3","4","1","1","2","28","1","245","3771","15","400","4","31","31","5","7","33","2","2","1","6","0","1","1994"
"4","1","7","18","1","1","4","1","2","1","35","2","245","3772","16","400","1","31","31","2","7","33","1","2","1","6","0","1","1994"
"5","3","3","7","1","2","6","5","2","2","42","1","495","3773","10","400","1","31","31","2","8","38","2","2","1","3","0","3","1994"
"4","3","5","3","1","5","4","5","2","2","42","1","345","3774","14","400","4","31","31","1","7","38","2","2","1","0","0","1","1994"
"4","2","4","18","1","1","4","3","1","2","27","1","245","3775","9","500","2","31","31","0","6","33","2","2","1","0","2","1","1994"
"7","4","5","18","1","1","7","4","2","1","33","2","245","3776","8","400","1","31","31","0","6","33","2","2","1","0","0","1","1994"
"7","3","3","7","1","5","7","4","1","2","30","2","245","3777","15","400","1","31","31","0","4","33","2","2","1","0","0","1","1994"
"5","3","3","18","1","5","5","3","2","2","55","1","690","3778","14","400","4","31","31","1","8","45","2","2","1","6","0","1","1994"
"10","1","7","14","2","4","10","1","2","2","50","1","345","3779","10","400","1","31","31","2","8","45","2","2","2","3","0","1","1994"
"11","4","6","3","1","1","11","4","2","1","32","1","690","3780","12","400","4","31","31","2","6","33","2","2","1","3","0","1","1994"
"10","4","5","14","1","2","10","5","2","1","21","2","345","3781","8","400","1","31","31","1","5","28","1","2","1","1","6","2","1994"
"5","4","6","7","1","4","5","4","2","1","33","1","245","3782","3","400","1","31","31","2","6","33","2","2","1","1","0","1","1994"
"8","3","7","7","1","4","8","3","2","2","61","1","345","3783","3","700","2","31","31","1","8","58","2","2","1","6","0","1","1994"
"8","2","6","7","1","2","8","3","2","1","31","1","245","3784","2","400","3","31","31","0","5","33","2","2","1","0","0","1","1994"
"9","3","3","14","1","3","9","3","2","2","29","1","245","3785","3","400","3","31","31","5","7","33","2","2","1","0","0","1","1994"
"5","3","3","10","2","2","10","1","2","2","67","1","345","3786","4","400","2","31","31","1","8","66","2","2","1","6","0","1","1994"
"12","3","4","3","1","3","12","4","2","1","35","1","345","3787","1","400","2","31","31","5","6","33","2","2","1","3","0","1","1994"
"5","1","6","18","1","1","5","2","2","2","56","1","690","3788","3","400","2","31","31","2","8","58","2","2","1","6","0","1","1994"
"5","1","3","14","1","4","5","2","2","2","50","1","345","3789","8","400","3","31","31","1","8","45","2","2","1","1","0","1","1994"
"6","1","5","14","2","5","6","2","2","1","27","1","245","3790","16","400","4","31","31","0","6","33","2","2","1","6","0","1","1994"
"6","1","4","3","2","4","6","1","2","1","32","1","245","3791","5","400","3","31","31","2","6","33","2","2","1","3","0","1","1994"
"5","4","4","14","2","5","5","4","2","2","39","1","345","3792","4","400","1","31","31","2","7","38","2","2","1","6","0","1","1994"
"10","4","2","18","1","4","10","4","2","1","31","2","245","3793","16","400","2","31","31","0","7","33","2","2","1","3","0","1","1994"
"10","2","5","10","1","1","10","4","1","2","29","1","245","3794","16","400","3","31","31","1","7","33","2","2","1","6","0","1","1994"
"11","1","7","3","1","4","11","2","1","2","49","2","245","3795","9","400","2","31","31","1","7","45","1","2","1","0","0","1","1994"
"10","1","1","6","1","5","11","2","2","2","45","2","690","3796","11","400","4","31","31","2","8","38","2","2","1","6","0","1","1994"
"8","3","1","10","1","4","8","4","2","1","34","1","345","3797","14","400","4","31","31","0","6","33","2","2","1","0","0","1","1994"
"7","2","5","18","1","5","7","2","2","2","58","1","245","3798","10","400","2","31","31","1","6","58","2","2","1","1","0","1","1994"
"7","1","2","7","1","2","7","1","1","2","37","1","245","3799","16","400","2","31","31","5","7","38","2","2","1","1","0","1","1994"
"7","1","2","14","1","2","7","1","2","2","58","1","345","3800","4","400","3","31","31","1","8","58","2","2","1","6","0","1","1994"
"5","3","4","3","1","5","5","3","2","1","26","1","245","3801","1","400","1","31","31","2","6","33","2","2","1","0","0","1","1994"
"6","2","4","1","1","1","6","2","2","2","53","2","345","3802","15","400","4","31","31","5","8","45","2","2","1","6","6","2","1994"
"6","1","1","7","1","3","10","3","2","2","37","2","245","3803","2","400","3","31","31","2","8","38","2","2","1","1","0","1","1994"
"4","4","4","18","1","4","5","1","2","1","29","1","245","3804","3","400","4","31","31","1","7","33","2","2","1","6","0","1","1994"
"4","3","3","14","1","1","4","4","2","2","47","2","245","3805","6","400","3","31","31","0","8","45","2","2","1","3","0","1","1994"
"4","3","1","18","1","2","4","3","1","1","29","2","245","3806","4","400","1","31","31","0","5","33","2","2","1","3","0","1","1994"
"10","3","7","14","1","3","10","3","2","2","36","1","245","3807","4","400","3","31","31","2","7","38","2","2","1","0","0","1","1994"
"10","2","2","10","1","4","10","2","2","2","45","1","345","3808","7","400","3","31","31","2","5","38","2","2","1","1","0","1","1994"
"8","3","6","7","1","5","9","1","2","1","28","1","245","3809","3","400","3","31","31","2","5","33","2","2","1","0","0","1","1994"
"8","3","3","10","1","1","8","4","2","2","53","2","645","3810","4","400","2","31","31","0","8","45","2","2","1","0","0","1","1994"
"7","2","1","14","2","2","7","2","1","1","23","2","245","3811","13","400","3","31","31","2","4","28","2","2","1","3","0","1","1994"
"5","3","2","10","1","4","5","4","2","2","45","2","345","3812","1","400","1","31","31","2","7","38","2","2","1","6","0","1","1994"
"2","1","2","18","1","3","2","1","2","2","45","1","245","3813","12","400","3","31","31","0","7","38","2","2","1","1","0","1","1994"
"2","1","3","18","1","4","2","1","2","2","47","1","199","3814","11","700","3","31","31","2","7","45","2","2","1","0","0","3","1994"
"10","3","4","14","1","4","10","3","2","1","32","1","245","3815","2","400","4","31","31","1","7","33","2","2","1","6","0","1","1994"
"10","4","5","6","1","1","10","4","2","3","69","2","345","3816","10","400","4","31","31","2","8","66","2","2","1","0","0","1","1994"
"5","3","5","14","1","4","5","4","2","2","47","2","245","3817","14","400","2","31","31","0","8","45","2","2","1","0","0","1","1994"
"9","2","3","7","1","5","9","4","2","2","34","1","690","3818","7","400","4","31","31","0","7","33","2","2","1","0","0","1","1994"
"8","2","7","7","2","1","8","3","2","2","33","1","345","3819","15","400","4","31","31","1","7","33","2","2","1","6","0","1","1994"
"5","3","5","10","1","1","5","4","2","1","34","1","245","3820","16","400","1","31","31","0","5","33","2","2","1","6","0","1","1994"
"5","3","5","7","1","2","5","5","2","1","27","2","245","3821","2","400","4","31","31","2","7","33","2","2","1","6","0","1","1994"
"5","3","7","14","1","2","5","3","2","2","72","1","245","3822","9","400","3","31","31","0","8","66","2","2","1","1","0","1","1994"
"3","4","7","10","1","1","3","4","2","2","31","1","245","3823","5","400","2","31","31","1","7","33","2","2","1","0","1","2","1994"
"3","4","4","10","1","4","3","4","2","1","26","1","245","3824","15","400","4","31","31","2","6","33","2","2","1","0","0","1","1994"
"3","4","5","10","1","5","3","4","1","2","39","1","245","3825","11","400","1","31","31","0","7","38","2","2","1","0","0","1","1994"
"3","1","5","14","1","5","3","1","2","2","42","1","245","3826","16","500","3","31","31","1","7","38","2","2","1","0","2","1","1994"
"3","1","5","7","1","5","3","1","2","3","39","1","345","3827","7","400","3","31","31","0","7","38","2","2","1","0","0","1","1994"
"2","4","3","14","1","3","3","1","1","2","31","1","245","3828","7","400","3","31","31","5","7","33","2","2","1","1","0","1","1994"
"10","3","2","18","1","4","10","3","2","2","80","2","199","3829","15","400","1","31","31","2","7","66","2","2","1","0","0","1","1994"
"5","3","5","10","1","5","5","3","1","2","43","2","345","3830","3","400","2","31","31","2","7","38","2","2","1","6","0","1","1994"
"10","1","3","10","1","4","10","1","1","1","27","1","345","3831","15","400","4","31","31","0","3","33","2","2","1","0","0","1","1994"
"10","1","7","3","1","5","10","2","2","2","45","1","345","3832","15","400","3","31","31","5","7","38","2","2","1","6","0","1","1994"
"10","1","2","3","1","2","10","3","2","2","43","1","690","3833","13","400","1","31","31","1","8","38","2","2","2","6","0","1","1994"
"5","4","6","14","1","4","5","4","2","1","66","1","245","3834","2","400","1","31","31","1","8","66","2","2","1","3","0","1","1994"
"7","4","1","1","1","3","7","4","2","2","58","1","345","3835","12","400","4","31","31","0","7","58","2","2","1","1","0","1","1994"
"6","5","2","12","2","2","7","1","2","1","62","1","245","3836","15","400","3","31","31","0","8","58","2","2","1","3","0","1","1994"
"6","2","1","14","1","1","6","2","2","2","39","1","345","3837","9","400","4","31","31","2","8","38","2","2","1","0","0","1","1994"
"6","2","7","14","1","4","6","4","2","2","52","2","245","3838","10","400","4","31","31","1","7","45","2","2","1","0","0","1","1994"
"6","2","7","18","1","1","6","2","2","2","27","2","245","3839","11","400","2","31","31","0","5","33","1","1","1","0","0","1","1994"
"5","2","5","3","1","5","5","4","1","2","35","1","245","3840","4","400","4","31","31","2","6","33","2","2","1","1","0","1","1994"
"5","2","4","7","1","5","5","2","2","2","37","2","690","3841","15","400","3","31","31","1","6","38","2","2","1","1","0","1","1994"
"4","4","5","10","1","3","5","3","2","2","44","1","345","3842","7","400","3","31","31","5","7","38","2","2","1","1","0","1","1994"
"4","3","3","10","2","5","5","1","2","1","33","1","245","3843","1","400","1","31","31","0","7","33","2","2","1","6","0","1","1994"
"2","4","5","18","1","2","3","4","2","2","75","1","199","3844","12","400","4","31","31","1","8","66","2","2","1","3","6","2","1994"
"2","4","7","10","1","2","3","2","2","2","50","1","345","3845","5","700","4","31","31","2","8","45","2","2","1","0","0","1","1994"
"5","4","6","14","1","2","5","4","2","2","55","2","245","3846","7","400","4","31","31","1","7","45","2","2","1","1","0","1","1994"
"10","5","1","7","1","2","10","5","2","1","40","2","199","3847","8","400","2","31","31","0","7","38","2","2","1","1","0","1","1994"
"7","5","1","10","2","1","7","5","2","1","30","1","345","3848","14","400","1","31","31","2","6","33","2","2","1","6","0","1","1994"
"7","2","2","18","1","2","7","2","2","2","76","1","345","3849","10","400","2","31","31","2","8","66","2","2","1","0","0","1","1994"
"7","1","3","14","1","4","7","1","1","2","36","1","245","3850","12","400","3","31","31","5","6","38","2","2","1","1","0","1","1994"
"6","5","3","7","1","1","7","2","2","1","33","1","245","3851","15","400","3","31","31","2","6","33","2","2","1","3","0","1","1994"
"6","4","1","10","1","3","8","1","2","1","21","1","245","3852","6","400","2","0","31","1","5","28","2","2","1","0","0","1","1994"
"5","4","6","3","1","1","5","4","2","2","52","1","495","3853","3","400","1","31","31","2","8","45","2","2","1","6","0","1","1994"
"6","3","3","14","1","5","6","3","1","1","41","2","345","3854","2","400","1","31","31","1","7","38","2","2","1","0","0","1","1994"
"6","3","4","14","2","2","6","3","2","2","37","2","345","3855","7","400","2","31","31","2","8","38","2","2","1","3","0","3","1994"
"4","4","5","7","1","2","5","1","2","2","35","1","690","3856","6","400","1","31","31","0","5","33","2","2","1","0","0","1","1994"
"5","4","6","7","1","2","5","4","2","1","0","1","690","3857","3","400","1","31","31","2","0","16","2","2","1","0","0","1","1994"
"3","3","3","18","1","2","3","4","2","2","51","2","245","3858","7","400","3","31","31","0","7","45","2","2","1","0","0","1","1994"
"10","4","4","10","1","4","3","1","2","1","25","1","690","3859","2","400","2","31","31","2","5","28","2","2","1","3","0","1","1994"
"10","4","2","14","1","3","10","4","1","2","44","1","245","3860","10","400","1","31","31","1","7","38","2","2","1","0","0","1","1994"
"9","3","7","14","1","4","10","3","1","2","53","1","345","3861","6","400","1","31","31","1","5","45","2","2","1","6","0","1","1994"
"8","4","5","3","1","2","8","5","2","2","60","2","345","3862","5","400","2","31","31","0","6","58","2","2","1","0","0","1","1994"
"7","3","1","14","1","2","7","3","2","2","29","1","245","3863","2","400","4","31","31","2","5","33","2","2","1","0","0","1","1994"
"6","4","6","14","1","3","6","5","1","2","63","2","245","3864","12","400","2","31","31","1","8","58","2","2","1","0","0","1","1994"
"6","3","5","10","1","1","6","3","2","2","41","1","245","3865","13","400","2","31","31","5","7","38","2","2","1","0","6","2","1994"
"6","2","4","19","1","5","6","2","2","2","64","1","690","3866","11","400","4","31","31","2","8","58","2","2","1","6","0","1","1994"
"4","5","4","10","1","4","5","1","2","2","59","2","199","3867","8","400","1","31","31","1","8","58","2","2","1","0","0","1","1994"
"4","4","3","7","1","4","4","5","2","2","47","1","245","3868","13","400","4","31","31","2","8","45","2","2","1","0","0","1","1994"
"4","4","2","19","1","1","5","1","2","2","35","1","690","3869","10","400","4","31","31","2","6","33","2","2","1","3","0","1","1994"
"4","3","2","18","1","4","4","4","2","1","21","1","345","3870","10","400","1","31","31","2","5","28","2","2","1","6","0","1","1994"
"4","2","7","14","1","2","4","2","2","2","53","2","245","3871","3","400","4","31","31","0","8","45","2","2","1","0","0","1","1994"
"4","2","4","7","1","6","4","2","2","2","38","1","245","3872","15","400","2","31","31","0","7","38","2","2","1","6","0","1","1994"
"3","5","4","14","2","1","4","2","2","2","49","1","345","3873","14","400","3","31","31","0","8","45","2","2","1","1","0","1","1994"
"3","4","6","10","1","5","4","1","2","2","44","1","245","3874","9","400","4","31","31","1","7","38","2","2","1","1","0","1","1994"
"3","4","1","10","1","5","4","1","2","2","52","1","345","3875","3","400","4","31","31","1","8","45","2","2","1","6","0","1","1994"
"3","4","1","14","1","4","6","5","2","2","68","1","245","3876","15","700","4","31","31","5","8","66","2","2","1","0","0","1","1994"
"3","1","5","18","1","1","3","2","2","1","23","2","245","3877","3","500","2","31","31","2","6","28","2","2","1","1","2","1","1994"
