Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils
4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,0,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,892,5,400,2,31,31,0,5,33,0,0,1,0,0,1,1994,0,0,1
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,4,1,0,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,1,19999,893,8,400,2,31,31,0,6,45.5,0,0,1,6,0,1,1994,0,1,0
11,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,3,1,0,1,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,894,13,400,2,31,31,0,6,38,0,0,1,1,0,1,1994,0,0,1
1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,895,12,400,1,31,31,2,5,28,0,0,1,6,0,1,1994,0,1,0
11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,3,0,0,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,1,19999,896,16,400,2,31,31,0,7,33,0,0,1,0,0,1,1994,0,1,0
7,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,1,0,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,897,13,400,3,31,31,5,6,33,0,0,1,1,0,1,1994,1,0,0
8,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,3,0,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,898,2,400,1,31,31,0,6,33,0,0,1,3,0,1,1994,0,0,1
8,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,4,0,0,1,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,1,49500,899,6,400,1,31,31,2,8,45.5,0,0,1,0,0,1,1994,0,1,0
7,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1,0,1,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,900,5,400,1,31,31,2,5,33,0,0,1,0,0,1,1994,0,1,0
1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,49500,901,7,400,1,31,31,0,6,33,0,0,1,0,0,1,1994,0,0,1
1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,902,16,400,2,31,31,2,7,45.5,0,0,1,0,0,1,1994,0,1,0
5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,1,0,1,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,903,11,400,3,31,31,1,6,38,0,0,1,0,0,3.5,1994,0,1,0
7,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,904,2,400,3,31,31,5,7,33,0,0,1,6,6,2,1994,0,1,0
7,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,1,0,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,905,3,400,1,31,31,5,6,33,0,0,1,0,0,1,1994,1,0,0
1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,61,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,906,13,400,1,31,31,2,8,58,0,0,1,0,0,1,1994,0,0,1
10,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,3,0,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,907,11,400,2,31,31,5,7,33,0,0,1,0,0,1,1994,0,1,0
8,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,0,0,1,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,908,7,400,2,31,31,0,7,38,0,0,1,6,0,1,1994,0,0,1
8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,3,0,0,1,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,909,12,400,1,31,31,2,7,38,0,0,1,0,0,1,1994,0,1,0
4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,910,11,400,1,31,31,2,7,38,0,0,1,3,0,1,1994,0,0,1
1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,57,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,911,16,400,2,31,31,2,8,58,0,0,1,6,1,1,1994,0,0,1
4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,912,2,400,1,31,31,2,7,38,0,0,1,0,0,1,1994,1,0,0
4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,0,0,0,1,41,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,913,7,400,2,31,31,2,7,38,0,0,1,6,0,1,1994,0,1,0
4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,0,1,0,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,914,6,400,3,31,31,5,6,33,0,0,1,3,0,1,1994,1,0,0
5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,915,9,400,2,31,31,5,7,38,0,0,1,0,0,1,1994,1,0,0
5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,1,0,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,916,5,400,3,31,31,1,5,33,0,0,1,0,0,1,1994,1,0,0
5,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,1,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,917,2,400,1,31,31,1,8,38,0,0,1,6,0,1,1994,0,1,0
5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,0,1,0,0,0,16.5,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,918,7,400,1,31,31,2,0,16.5,0,0,1,0,0,1,1994,1,0,0
5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,1,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,919,9,500,3,31,31,2,8,58,0,0,1,0,2.5,1,1994,0,1,0
5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,1,0,0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,920,6,400,1,31,31,2,7,38,0,0,1,1,0,1,1994,1,0,0
6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,1,0,0,60,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,921,14,400,2,31,31,2,8,58,0,0,1,3,0,1,1994,0,0,1
6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,2,0,0,1,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,922,12,400,3,31,31,1,6,33,0,0,1,6,0,1,1994,1,0,0
7,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,0,0,1,0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,923,16,400,4,31,31,1,6,28,0,0,1,0,0,1,1994,0,0,1
7,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,0,1,0,0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,69001,924,11,400,4,31,31,1,5,38,0,0,1,0,0,1,1994,0,1,0
11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,0,1,0,0,54,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,925,7,400,4,31,31,2,8,45.5,0,0,1,0,6,2,1994,1,0,0
11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,0,0,1,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,926,14,400,2,31,31,2,7,45.5,0,0,1,1,0,1,1994,0,1,0
3,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,1,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,927,4,400,1,31,31,2,5,33,0,0,1,0,0,1,1994,1,0,0
3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,1,0,0,58,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,928,8,400,2,31,31,0,8,58,0,0,1,0,0,1,1994,0,1,0
3,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,1,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,929,7,400,1,31,31,1,7,33,0,0,1,1,0,1,1994,0,1,0
5,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,1,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,930,14,400,3,31,31,0,6,33,0,0,1,3,0,1,1994,0,1,0
5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,1,0,0,44,0,0,0,1,0,0,0,0,0,0,1,0,0,69001,931,12,700,2,31,31,2,7,38,0,0,1,6,0,1,1994,1,0,0
6,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,1,0,0,64,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,932,5,400,4,31,31,0,8,58,0,0,1,6,0,1,1994,0,0,1
6,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,1,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,933,16,400,1,31,31,1,7,38,0,0,1,3,0,1,1994,0,0,1
7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,0,0,1,0,0,64,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,934,3,400,2,31,31,0,8,58,0,0,1,6,0,1,1994,1,0,0
7,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,1,0,1,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,935,2,400,3,31,31,0,8,38,0,0,1,0,0,1,1994,0,0,1
7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,0,0,1,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,936,8,400,4,31,31,2,6,33,0,0,1,1,0,1,1994,0,1,0
1,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,937,14,400,4,31,31,1,5,33,0,0,1,0,0,1,1994,0,0,1
7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,19999,938,14,400,4,31,31,1,6,33,0,0,1,6,0,1,1994,0,1,0
8,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,1,0,1,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,939,1,400,3,31,31,0,8,38,0,0,1,0,0,1,1994,0,1,0
10,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,940,8,400,4,31,31,2,7,38,0,0,1,1,0,1,1994,0,0,1
11,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,1,1,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,941,6,400,2,31,31,5,4,33,0,0,1,6,0,1,1994,0,1,0
11,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,3,0,1,0,0,0,19,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,942,12,400,2,31,31,0,3,23,0,0,1,3,0,1,1994,0,1,0
11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,4,0,0,1,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,943,7,400,2,31,31,5,5,33,0,0,1,0,0,1,1994,1,0,0
1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,59,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,944,3,400,4,31,31,2,8,58,0,0,1,3,0,3.5,1994,0,0,1
11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,11,4,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,945,8,400,1,31,31,1,8,45.5,0,0,1,0,0,1,1994,1,0,0
1,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,1,0,0,46,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,946,6,400,3,31,31,2,5,45.5,0,0,1,1,6,2,1994,0,0,1
11,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,1,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,947,6,400,2,31,31,5,3,23,0,0,1,6,0,1,1994,0,0,1
11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,3,0,0,1,0,0,64,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,948,6,400,3,31,31,2,7,58,0,0,1,3,0,1,1994,1,0,0
10,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,1,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,949,16,400,1,31,31,0,8,45.5,0,0,1,0,0,1,1994,0,0,1
1,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,950,15,400,3,31,31,2,7,33,0,0,1,0,0,1,1994,0,1,0
8,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,1,0,0,0,42,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,951,7,400,3,31,31,2,7,38,0,0,1,1,0,1,1994,1,0,0
7,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,1,0,0,1,0,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,952,9,400,3,31,31,1,7,38,0,0,1,6,0,1,1994,1,0,0
7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,1,0,0,0,24,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,953,8,400,3,31,31,0,5,28,0,0,1,6,0,1,1994,1,0,0
7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,0,0,1,0,0,59,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,954,1,400,3,31,31,0,8,58,0,0,1,6,0,1,1994,1,0,0
1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,43,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,955,3,400,3,31,31,1,6,38,0,0,1,6,0,1,1994,0,0,1
7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,0,0,1,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,69001,956,12,400,1,31,31,2,8,45.5,0,0,1,6,0,1,1994,0,1,0
7,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,957,9,400,2,31,31,1,7,38,0,0,1,6,0,1,1994,0,1,0
6,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,1,64500,958,3,400,4,31,31,2,8,45.5,0,0,1,6,0,1,1994,0,1,0
6,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,0,0,1,0,0,31,0,0,1,0,0,0,0,0,0,0,1,0,0,69001,959,1,400,1,31,31,0,6,33,0,1,1,0,0,1,1994,0,1,0
5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,3,1,0,0,1,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,960,2,400,1,31,31,0,7,38,0,0,1,0,0,1,1994,1,0,0
1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,961,7,400,3,4,11.5,0,7,33,0,0,1,0,0,1,1994,0,0,1
5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,962,1,700,4,31,31,2,7,58,0,0,1,1,0,1,1994,0,0,1
4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,1,0,0,72,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,963,9,400,2,31,31,1,8,66,0,0,1,0,0,1,1994,0,1,0
1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,964,4,400,3,31,31,0,3,23,0,0,1,0,0,1,1994,0,1,0
2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,1,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,965,8,400,1,31,31,1,7,38,0,0,1,0,0,1,1994,0,0,1
3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,966,7,400,1,31,31,5,7,58,0,0,1,0,0,1,1994,1,0,0
3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,5,0,0,1,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,967,16,400,2,31,31,1,8,58,0,0,1,0,6,2,1994,0,0,1
2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,0,0,76,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,968,14,400,3,31,31,0,8,66,0,0,1,6,0,1,1994,0,0,1
3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,969,16,400,4,31,31,0,8,45.5,0,0,1,6,0,1,1994,0,1,0
3,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,1,0,0,57,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,970,15,500,2,31,31,2,7,58,0,0,1,0,2.5,1,1994,1,0,0
11,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,4,1,1,0,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,971,8,400,1,31,31,1,5,33,0,0,1,6,0,1,1994,1,0,0
11,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,2,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,972,5,400,3,31,31,0,8,58,0,0,1,0,0,1,1994,0,0,1
11,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,4,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,973,7,400,4,31,31,0,6,33,0,0,1,0,0,1,1994,0,1,0
11,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,0,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,974,7,400,1,31,31,2,7,38,0,0,1,0,0,1,1994,0,0,1
10,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,0,0,1,0,0,49,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,975,3,400,3,31,31,5,7,45.5,0,0,1,0,0,1,1994,0,1,0
10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,4,0,0,1,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,976,4,400,1,31,31,0,5,33,0,0,1,3,0,1,1994,1,0,0
10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,977,5,400,1,31,31,0,7,38,0,0,1,0,0,1,1994,0,0,1
10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,0,0,1,0,0,53,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,978,4,400,1,31,31,2,8,45.5,0,0,1,3,0,1,1994,1,0,0
10,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,1,0,1,0,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,979,6,400,1,31,31,1,8,38,0,0,1,0,0,1,1994,0,1,0
9,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,4,0,0,1,0,0,39,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,980,11,400,4,31,31,0,8,38,0,0,1,0,0,1,1994,0,0,1
9,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,3,1,0,1,0,0,63,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,981,16,400,4,31,31,0,8,58,0,0,1,3,0,1,1994,1,0,0
8,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,1,0,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,982,15,400,1,31,31,0,7,38,0,0,1,0,0,1,1994,0,1,0
8,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,0,1,0,0,38,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,983,16,400,3,31,31,0,7,38,0,0,1,0,0,1,1994,0,1,0
8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,1,0,0,49,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,984,15,400,3,31,31,0,8,45.5,0,0,1,6,0,1,1994,1,0,0
2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,1,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,985,13,400,4,31,31,0,0,33,0,0,1,0,0,3.5,1994,0,0,1
7,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,0,1,0,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,986,8,400,2,31,31,5,6,33,0,0,1,0,0,1,1994,1,0,0
7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,1,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,987,1,400,1,31,31,0,7,38,0,0,1,6,0,1,1994,1,0,0
6,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,1,1,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,988,2,400,1,31,31,2,5,33,0,0,1,6,6,2,1994,0,1,0
6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,989,7,400,2,31,31,5,7,58,0,0,1,0,0,1,1994,0,0,1
6,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,2,0,0,1,0,0,39,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,990,6,400,1,31,31,1,7,38,0,0,1,0,0,1,1994,1,0,0
6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,0,0,1,0,0,43,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,991,9,400,3,31,31,0,6,38,0,0,1,0,0,1,1994,0,0,1
6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,47,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,992,1,400,3,31,31,2,6,45.5,0,0,1,0,0,1,1994,0,0,1
